NTA Single Analysis Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
23,86.9,
24,88.1,
25,89.2,
26,90.3,
27,91.4,
28,92.4,
29,93.4,
30,94.4,
31,95.3,
32,96.3,
33,97.1,
34,98.0,
35,98.9,
36,99.7,
37,100.6,
38,101.5,
39,102.4,
40,103.3,
41,104.3,
42,105.4,
43,106.6,
44,108.0,
45,109.7,
46,112.0,
47,115.6,
48,123.6,
49,134.2,
50,139.3,
51,142.4,
52,144.7,
53,146.5,
54,148.1,
55,149.6,
56,151.0,
57,152.3,
58,153.5,
59,154.8,
60,156.1,
61,157.5,
62,158.8,
63,160.3,
64,161.9,
65,163.7,
66,165.6,
67,167.9,
68,170.5,
69,173.6,
70,177.0,
71,180.8,
72,184.5,
73,188.1,
74,191.4,
75,194.6,
76,197.7,
77,200.8,
78,203.9,
79,207.4,
80,211.3,
81,215.9,
82,221.9,
83,230.9,
84,256.7,
85,299.4,
86,307.2,
87,312.0,
88,315.8,
89,319.0,
90,321.8,
91,324.5,
92,327.0,
93,329.6,
94,332.1,
95,334.7,
96,337.5,
97,340.7,
98,344.5,
99,349.8,
100,432.0,
,,
[Diffusion Coefficient Data],,
Analysis Method,FTLA,
Weighting,Number,
Filename,1000x_H_4_2_real 2024-09-25 14-13-53,
Mean,540.3,
Mode,593.6,
SD,125.9,
D10,391.2,
D50,556.8,
D90,684.3,
Valid Tracks,5338.0,
Graph Data,
Bin centre (E4 nm²/s),Concentration (particles / ml),
2.0,0,
6.0,0,
10.0,0,
14.0,0,
18.0,0,
22.0,0,
26.0,0,
30.0,0,
34.0,0,
38.0,0,
42.0,0,
46.0,0,
50.0,0,
54.0,0,
58.0,0,
62.0,0,
66.0,0,
70.0,0,
74.0,0,
78.0,0,
82.0,0,
86.0,0,
90.0,0,
94.0,0,
98.0,0,
102.0,0,
106.0,0,
110.0,10,
114.0,13602,
118.0,2525573,
122.0,77031153,
126.0,570277506,
130.0,1572512124,
134.0,2294058614,
138.0,2205994487,
142.0,1560672925,
146.0,868381637,
150.0,414125353,
154.0,192246539,
158.0,100563090,
162.0,66830635,
166.0,59625738,
170.0,70000436,
174.0,100235976,
178.0,158935537,
182.0,256328401,
186.0,398126591,
190.0,582853060,
194.0,806828814,
198.0,1071584114,
202.0,1384656930,
206.0,1751044683,
210.0,2159317308,
214.0,2570734240,
218.0,2922758417,
222.0,3152999507,
226.0,3231784717,
230.0,3178623603,
234.0,3050342438,
238.0,2914068054,
242.0,2826410207,
246.0,2827663291,
250.0,2946350636,
254.0,3205981936,
258.0,3628622254,
262.0,4232826276,
266.0,5025202757,
270.0,5986731846,
274.0,7058215015,
278.0,8133065629,
282.0,9066696181,
286.0,9706354540,
290.0,9933875756,
294.0,9703398383,
298.0,9055604412,
302.0,8101724470,
306.0,6986493704,
310.0,5848184186,
314.0,4791107784,
318.0,3876115787,
322.0,3125501260,
326.0,2534866136,
330.0,2085510281,
334.0,1753911924,
338.0,1517539982,
342.0,1357687756,
346.0,1260416205,
350.0,1216539549,
354.0,1221270123,
358.0,1273857806,
362.0,1377363799,
366.0,1538584808,
370.0,1768061212,
374.0,2080037362,
378.0,2492183976,
382.0,3024849364,
386.0,3699601672,
390.0,4536892133,
394.0,5552837408,
398.0,6755386244,
402.0,8140450595,
406.0,9688839092,
410.0,11364902594,
414.0,13117594223,
418.0,14884162997,
422.0,16596065789,
426.0,18186104539,
430.0,19595477239,
434.0,20779478185,
438.0,21710961628,
442.0,22381244337,
446.0,22798677499,
450.0,22985515134,
454.0,22973876555,
458.0,22801560793,
462.0,22508291499,
466.0,22132736372,
470.0,21710424663,
474.0,21272519952,
478.0,20845305154,
482.0,20450195479,
486.0,20104096199,
490.0,19819948064,
494.0,19607339243,
498.0,19473099200,
502.0,19421821426,
506.0,19456286500,
510.0,19577774725,
514.0,19786269593,
518.0,20080561254,
522.0,20458264352,
526.0,20915768129,
530.0,21448139484,
534.0,22049001856,
538.0,22710414564,
542.0,23422778150,
546.0,24174791009,
550.0,24953480540,
554.0,25744327863,
558.0,26531498633,
562.0,27298183737,
566.0,28027043380,
570.0,28700737089,
574.0,29302511893,
578.0,29816812621,
582.0,30229873240,
586.0,30530247252,
590.0,30709238714,
594.0,30761203129,
598.0,30683698369,
602.0,30477478471,
606.0,30146336200,
610.0,29696811896,
614.0,29137795340,
618.0,28480053161,
622.0,27735716550,
626.0,26917762910,
630.0,26039521081,
634.0,25114223995,
638.0,24154625654,
642.0,23172692367,
646.0,22179371625,
650.0,21184436607,
654.0,20196400062,
658.0,19222488592,
662.0,18268666745,
666.0,17339699945,
670.0,16439245630,
674.0,15569962959,
678.0,14733632788,
682.0,13931281091,
686.0,13163300492,
690.0,12429565973,
694.0,11729542030,
698.0,11062379580,
702.0,10427001728,
706.0,9822178139,
710.0,9246588202,
714.0,8698873477,
718.0,8177680146,
722.0,7681692249,
726.0,7209656608,
730.0,6760400297,
734.0,6332841557,
738.0,5925994999,
742.0,5538971965,
746.0,5170976832,
750.0,4821300083,
754.0,4489308899,
758.0,4174436013,
762.0,3876167532,
766.0,3594030378,
770.0,3327579931,
774.0,3076388396,
778.0,2840034320,
782.0,2618093595,
786.0,2410132165,
790.0,2215700582,
794.0,2034330432,
798.0,1865532561,
802.0,1708796984,
806.0,1563594256,
810.0,1429378074,
814.0,1305588834,
818.0,1191657870,
822.0,1087012102,
826.0,991078836,
830.0,903290518,
834.0,823089222,
838.0,749930761,
842.0,683288304,
846.0,622655422,
850.0,567548551,
854.0,517508860,
858.0,472103540,
862.0,430926567,
866.0,393598983,
870.0,359768761,
874.0,329110306,
878.0,301323683,
882.0,276133599,
886.0,253288228,
890.0,232557912,
894.0,213733784,
898.0,196626367,
902.0,181064157,
906.0,166892237,
910.0,153970926,
914.0,142174494,
918.0,131389936,
922.0,121515821,
926.0,112461221,
930.0,104144721,
934.0,96493498,
938.0,89442485,
942.0,82933602,
946.0,76915053,
950.0,71340697,
954.0,66169463,
958.0,61364829,
962.0,56894349,
966.0,52729219,
970.0,48843890,
974.0,45215712,
978.0,41824614,
982.0,38652811,
986.0,35684539,
990.0,32905811,
994.0,30304200,
998.0,27868634,
1002.0,25589220,
1006.0,23457073,
1010.0,21464171,
1014.0,19603220,
1018.0,17867532,
1022.0,16250923,
1026.0,14747617,
1030.0,13352169,
1034.0,12059394,
1038.0,10864310,
1042.0,9762096,
1046.0,8748053,
1050.0,7817577,
1054.0,6966143,
1058.0,6189291,
1062.0,5482626,
1066.0,4841818,
1070.0,4262604,
1074.0,3740805,
1078.0,3272331,
1082.0,2853197,
1086.0,2479539,
1090.0,2147628,
1094.0,1853881,
1098.0,1594876,
1102.0,1367362,
1106.0,1168268,
1110.0,994710,
1114.0,843994,
1118.0,713620,
1122.0,601279,
1126.0,504854,
1130.0,422411,
1134.0,352198,
1138.0,292632,
1142.0,242294,
1146.0,199921,
1150.0,164388,
1154.0,134706,
1158.0,110007,
1162.0,89531,
1166.0,72621,
1170.0,58707,
1174.0,47302,
1178.0,37987,
1182.0,30406,
1186.0,24260,
1190.0,19295,
1194.0,15297,
1198.0,12090,
1202.0,9525,
1206.0,7482,
1210.0,5859,
1214.0,4575,
1218.0,3562,
1222.0,2765,
1226.0,2140,
1230.0,1652,
1234.0,1272,
1238.0,977,
1242.0,748,
1246.0,571,
1250.0,435,
1254.0,331,
1258.0,251,
1262.0,189,
1266.0,143,
1270.0,108,
1274.0,81,
1278.0,61,
1282.0,45,
1286.0,34,
1290.0,25,
1294.0,19,
1298.0,14,
1302.0,10,
1306.0,8,
1310.0,6,
1314.0,4,
1318.0,3,
1322.0,2,
1326.0,2,
1330.0,1,
1334.0,0,
1338.0,0,
1342.0,0,
1346.0,0,
1350.0,0,
1354.0,0,
1358.0,0,
1362.0,0,
1366.0,0,
1370.0,0,
1374.0,0,
1378.0,0,
1382.0,0,
1386.0,0,
1390.0,0,
1394.0,0,
1398.0,0,
1402.0,0,
1406.0,0,
1410.0,0,
1414.0,0,
1418.0,0,
1422.0,0,
1426.0,0,
1430.0,0,
1434.0,0,
1438.0,0,
1442.0,0,
1446.0,0,
1450.0,0,
1454.0,0,
1458.0,0,
1462.0,0,
1466.0,0,
1470.0,0,
1474.0,0,
1478.0,0,
1482.0,0,
1486.0,0,
1490.0,0,
1494.0,0,
1498.0,0,
1502.0,0,
1506.0,0,
1510.0,0,
1514.0,0,
1518.0,0,
1522.0,0,
1526.0,0,
1530.0,0,
1534.0,0,
1538.0,0,
1542.0,0,
1546.0,0,
1550.0,0,
1554.0,0,
1558.0,0,
1562.0,0,
1566.0,0,
1570.0,0,
1574.0,0,
1578.0,0,
1582.0,0,
1586.0,0,
1590.0,0,
1594.0,0,
1598.0,0,
1602.0,0,
1606.0,0,
1610.0,0,
1614.0,0,
1618.0,0,
1622.0,0,
1626.0,0,
1630.0,0,
1634.0,0,
1638.0,0,
1642.0,0,
1646.0,0,
1650.0,0,
1654.0,0,
1658.0,0,
1662.0,0,
1666.0,0,
1670.0,0,
1674.0,0,
1678.0,0,
1682.0,0,
1686.0,0,
1690.0,0,
1694.0,0,
1698.0,0,
1702.0,0,
1706.0,0,
1710.0,0,
1714.0,0,
1718.0,0,
1722.0,0,
1726.0,0,
1730.0,0,
1734.0,0,
1738.0,0,
1742.0,0,
1746.0,0,
1750.0,0,
1754.0,0,
1758.0,0,
1762.0,0,
1766.0,0,
1770.0,0,
1774.0,0,
1778.0,0,
1782.0,0,
1786.0,0,
1790.0,0,
1794.0,0,
1798.0,0,
1802.0,0,
1806.0,0,
1810.0,0,
1814.0,0,
1818.0,0,
1822.0,0,
1826.0,0,
1830.0,0,
1834.0,0,
1838.0,0,
1842.0,0,
1846.0,0,
1850.0,0,
1854.0,0,
1858.0,0,
1862.0,0,
1866.0,0,
1870.0,0,
1874.0,0,
1878.0,0,
1882.0,0,
1886.0,0,
1890.0,0,
1894.0,0,
1898.0,0,
1902.0,0,
1906.0,0,
1910.0,0,
1914.0,0,
1918.0,0,
1922.0,0,
1926.0,0,
1930.0,0,
1934.0,0,
1938.0,0,
1942.0,0,
1946.0,0,
1950.0,0,
1954.0,0,
1958.0,0,
1962.0,0,
1966.0,0,
1970.0,0,
1974.0,0,
1978.0,0,
1982.0,0,
1986.0,0,
1990.0,0,
1994.0,0,
1998.0,0,
2002.0,0,
2006.0,0,
2010.0,0,
2014.0,0,
2018.0,0,
2022.0,0,
2026.0,0,
2030.0,0,
2034.0,0,
2038.0,0,
2042.0,0,
2046.0,0,
2050.0,0,
2054.0,0,
2058.0,0,
2062.0,0,
2066.0,0,
2070.0,0,
2074.0,0,
2078.0,0,
2082.0,0,
2086.0,0,
2090.0,0,
2094.0,0,
2098.0,0,
2102.0,0,
2106.0,0,
2110.0,0,
2114.0,0,
2118.0,0,
2122.0,0,
2126.0,0,
2130.0,0,
2134.0,0,
2138.0,0,
2142.0,0,
2146.0,0,
2150.0,0,
2154.0,0,
2158.0,0,
2162.0,0,
2166.0,0,
2170.0,0,
2174.0,0,
2178.0,0,
2182.0,0,
2186.0,0,
2190.0,0,
2194.0,0,
2198.0,0,
2202.0,0,
2206.0,0,
2210.0,0,
2214.0,0,
2218.0,0,
2222.0,0,
2226.0,0,
2230.0,0,
2234.0,0,
2238.0,0,
2242.0,0,
2246.0,0,
2250.0,0,
2254.0,0,
2258.0,0,
2262.0,0,
2266.0,0,
2270.0,0,
2274.0,0,
2278.0,0,
2282.0,0,
2286.0,0,
2290.0,0,
2294.0,0,
2298.0,0,
2302.0,0,
2306.0,0,
2310.0,0,
2314.0,0,
2318.0,0,
2322.0,0,
2326.0,0,
2330.0,0,
2334.0,0,
2338.0,0,
2342.0,0,
2346.0,0,
2350.0,0,
2354.0,0,
2358.0,0,
2362.0,0,
2366.0,0,
2370.0,0,
2374.0,0,
2378.0,0,
2382.0,0,
2386.0,0,
2390.0,0,
2394.0,0,
2398.0,0,
2402.0,0,
2406.0,0,
2410.0,0,
2414.0,0,
2418.0,0,
2422.0,0,
2426.0,0,
2430.0,0,
2434.0,0,
2438.0,0,
2442.0,0,
2446.0,0,
2450.0,0,
2454.0,0,
2458.0,0,
2462.0,0,
2466.0,0,
2470.0,0,
2474.0,0,
2478.0,0,
2482.0,0,
2486.0,0,
2490.0,0,
2494.0,0,
2498.0,0,
2502.0,0,
2506.0,0,
2510.0,0,
2514.0,0,
2518.0,0,
2522.0,0,
2526.0,0,
2530.0,0,
2534.0,0,
2538.0,0,
2542.0,0,
2546.0,0,
2550.0,0,
2554.0,0,
2558.0,0,
2562.0,0,
2566.0,0,
2570.0,0,
2574.0,0,
2578.0,0,
2582.0,0,
2586.0,0,
2590.0,0,
2594.0,0,
2598.0,0,
2602.0,0,
2606.0,0,
2610.0,0,
2614.0,0,
2618.0,0,
2622.0,0,
2626.0,0,
2630.0,0,
2634.0,0,
2638.0,0,
2642.0,0,
2646.0,0,
2650.0,0,
2654.0,0,
2658.0,0,
2662.0,0,
2666.0,0,
2670.0,0,
2674.0,0,
2678.0,0,
2682.0,0,
2686.0,0,
2690.0,0,
2694.0,0,
2698.0,0,
2702.0,0,
2706.0,0,
2710.0,0,
2714.0,0,
2718.0,0,
2722.0,0,
2726.0,0,
2730.0,0,
2734.0,0,
2738.0,0,
2742.0,0,
2746.0,0,
2750.0,0,
2754.0,0,
2758.0,0,
2762.0,0,
2766.0,0,
2770.0,0,
2774.0,0,
2778.0,0,
2782.0,0,
2786.0,0,
2790.0,0,
2794.0,0,
2798.0,0,
2802.0,0,
2806.0,0,
2810.0,0,
2814.0,0,
2818.0,0,
2822.0,0,
2826.0,0,
2830.0,0,
2834.0,0,
2838.0,0,
2842.0,0,
2846.0,0,
2850.0,0,
2854.0,0,
2858.0,0,
2862.0,0,
2866.0,0,
2870.0,0,
2874.0,0,
2878.0,0,
2882.0,0,
2886.0,0,
2890.0,0,
2894.0,0,
2898.0,0,
2902.0,0,
2906.0,0,
2910.0,0,
2914.0,0,
2918.0,0,
2922.0,0,
2926.0,0,
2930.0,0,
2934.0,0,
2938.0,0,
2942.0,0,
2946.0,0,
2950.0,0,
2954.0,0,
2958.0,0,
2962.0,0,
2966.0,0,
2970.0,0,
2974.0,0,
2978.0,0,
2982.0,0,
2986.0,0,
2990.0,0,
2994.0,0,
2998.0,0,
3002.0,0,
3006.0,0,
3010.0,0,
3014.0,0,
3018.0,0,
3022.0,0,
3026.0,0,
3030.0,0,
3034.0,0,
3038.0,0,
3042.0,0,
3046.0,0,
3050.0,0,
3054.0,0,
3058.0,0,
3062.0,0,
3066.0,0,
3070.0,0,
3074.0,0,
3078.0,0,
3082.0,0,
3086.0,0,
3090.0,0,
3094.0,0,
3098.0,0,
3102.0,0,
3106.0,0,
3110.0,0,
3114.0,0,
3118.0,0,
3122.0,0,
3126.0,0,
3130.0,0,
3134.0,0,
3138.0,0,
3142.0,0,
3146.0,0,
3150.0,0,
3154.0,0,
3158.0,0,
3162.0,0,
3166.0,0,
3170.0,0,
3174.0,0,
3178.0,0,
3182.0,0,
3186.0,0,
3190.0,0,
3194.0,0,
3198.0,0,
3202.0,0,
3206.0,0,
3210.0,0,
3214.0,0,
3218.0,0,
3222.0,0,
3226.0,0,
3230.0,0,
3234.0,0,
3238.0,0,
3242.0,0,
3246.0,0,
3250.0,0,
3254.0,0,
3258.0,0,
3262.0,0,
3266.0,0,
3270.0,0,
3274.0,0,
3278.0,0,
3282.0,0,
3286.0,0,
3290.0,0,
3294.0,0,
3298.0,0,
3302.0,0,
3306.0,0,
3310.0,0,
3314.0,0,
3318.0,0,
3322.0,0,
3326.0,0,
3330.0,0,
3334.0,0,
3338.0,0,
3342.0,0,
3346.0,0,
3350.0,0,
3354.0,0,
3358.0,0,
3362.0,0,
3366.0,0,
3370.0,0,
3374.0,0,
3378.0,0,
3382.0,0,
3386.0,0,
3390.0,0,
3394.0,0,
3398.0,0,
3402.0,0,
3406.0,0,
3410.0,0,
3414.0,0,
3418.0,0,
3422.0,0,
3426.0,0,
3430.0,0,
3434.0,0,
3438.0,0,
3442.0,0,
3446.0,0,
3450.0,0,
3454.0,0,
3458.0,0,
3462.0,0,
3466.0,0,
3470.0,0,
3474.0,0,
3478.0,0,
3482.0,0,
3486.0,0,
3490.0,0,
3494.0,0,
3498.0,0,
3502.0,0,
3506.0,0,
3510.0,0,
3514.0,0,
3518.0,0,
3522.0,0,
3526.0,0,
3530.0,0,
3534.0,0,
3538.0,0,
3542.0,0,
3546.0,0,
3550.0,0,
3554.0,0,
3558.0,0,
3562.0,0,
3566.0,0,
3570.0,0,
3574.0,0,
3578.0,0,
3582.0,0,
3586.0,0,
3590.0,0,
3594.0,0,
3598.0,0,
3602.0,0,
3606.0,0,
3610.0,0,
3614.0,0,
3618.0,0,
3622.0,0,
3626.0,0,
3630.0,0,
3634.0,0,
3638.0,0,
3642.0,0,
3646.0,0,
3650.0,0,
3654.0,0,
3658.0,0,
3662.0,0,
3666.0,0,
3670.0,0,
3674.0,0,
3678.0,0,
3682.0,0,
3686.0,0,
3690.0,0,
3694.0,0,
3698.0,0,
3702.0,0,
3706.0,0,
3710.0,0,
3714.0,0,
3718.0,0,
3722.0,0,
3726.0,0,
3730.0,0,
3734.0,0,
3738.0,0,
3742.0,0,
3746.0,0,
3750.0,0,
3754.0,0,
3758.0,0,
3762.0,0,
3766.0,0,
3770.0,0,
3774.0,0,
3778.0,0,
3782.0,0,
3786.0,0,
3790.0,0,
3794.0,0,
3798.0,0,
3802.0,0,
3806.0,0,
3810.0,0,
3814.0,0,
3818.0,0,
3822.0,0,
3826.0,0,
3830.0,0,
3834.0,0,
3838.0,0,
3842.0,0,
3846.0,0,
3850.0,0,
3854.0,0,
3858.0,0,
3862.0,0,
3866.0,0,
3870.0,0,
3874.0,0,
3878.0,0,
3882.0,0,
3886.0,0,
3890.0,0,
3894.0,0,
3898.0,0,
3902.0,0,
3906.0,0,
3910.0,0,
3914.0,0,
3918.0,0,
3922.0,0,
3926.0,0,
3930.0,0,
3934.0,0,
3938.0,0,
3942.0,0,
3946.0,0,
3950.0,0,
3954.0,0,
3958.0,0,
3962.0,0,
3966.0,0,
3970.0,0,
3974.0,0,
3978.0,0,
3982.0,0,
3986.0,0,
3990.0,0,
3994.0,0,
3998.0,0,

Percentile,Diffusion Coefficient (E4 nm²/s),
0,108.0,
1,213.9,
2,240.3,
3,264.4,
4,277.2,
5,286.1,
6,294.2,
7,303.3,
8,316.9,
9,358.9,
10,391.2,
11,403.3,
12,411.1,
13,417.2,
14,422.3,
15,426.8,
16,431.0,
17,434.9,
18,438.6,
19,442.2,
20,445.7,
21,449.2,
22,452.7,
23,456.2,
24,459.7,
25,463.2,
26,466.8,
27,470.5,
28,474.2,
29,478.0,
30,481.9,
31,485.8,
32,489.8,
33,493.9,
34,497.9,
35,502.0,
36,506.2,
37,510.2,
38,514.3,
39,518.3,
40,522.2,
41,526.1,
42,529.9,
43,533.5,
44,537.1,
45,540.6,
46,544.0,
47,547.3,
48,550.6,
49,553.7,
50,556.8,
51,559.8,
52,562.7,
53,565.6,
54,568.4,
55,571.2,
56,574.0,
57,576.7,
58,579.4,
59,582.0,
60,584.6,
61,587.3,
62,589.9,
63,592.5,
64,595.1,
65,597.7,
66,600.3,
67,602.9,
68,605.5,
69,608.2,
70,610.9,
71,613.6,
72,616.3,
73,619.1,
74,622.0,
75,624.9,
76,627.9,
77,630.9,
78,634.1,
79,637.3,
80,640.6,
81,644.1,
82,647.7,
83,651.4,
84,655.4,
85,659.5,
86,663.8,
87,668.4,
88,673.4,
89,678.6,
90,684.3,
91,690.5,
92,697.3,
93,704.9,
94,713.4,
95,723.2,
96,734.8,
97,749.1,
98,768.5,
99,799.9,
100,1332.0,
,,
Weighting,Surface Area,
Filename,1000x_H_4_2_real 2024-09-25 14-13-53,
Mean,592.8,
Mode,606.3,
SD,107.2,
D10,453.7,
D50,598.9,
D90,721.4,
Valid Tracks,5338.0,
Graph Data,
Bin centre (E4 nm²/s),Surface area conc. (nm² / ml),
2.0,0,
6.0,0,
10.0,0,
14.0,0,
18.0,0,
22.0,0,
26.0,0,
30.0,0,
34.0,0,
38.0,0,
42.0,0,
46.0,0,
50.0,0,
54.0,0,
58.0,0,
62.0,0,
66.0,0,
70.0,0,
74.0,0,
78.0,0,
82.0,0,
86.0,0,
90.0,0,
94.0,0,
98.0,0,
102.0,0,
106.0,32,
110.0,354099,
114.0,536038979,
118.0,106764162140,
122.0,3484804312896,
126.0,27547305008565,
130.0,80940046135143,
134.0,125574621671988,
138.0,128183387732018,
142.0,96098691301025,
146.0,56569862221163,
150.0,28497368317073,
154.0,13953887323902,
158.0,7688423781959,
162.0,5374834051619,
166.0,5038148590961,
170.0,6206815232202,
174.0,9316011638482,
178.0,15466635636207,
182.0,26091031238189,
186.0,42345409507778,
190.0,64717880434614,
194.0,93440114726566,
198.0,129326616418835,
202.0,174000974540657,
206.0,228932298747823,
210.0,293489549453614,
214.0,362976417367531,
218.0,428400459489879,
222.0,479422895307781,
226.0,509434045294892,
230.0,519108695637403,
234.0,515791371320423,
238.0,509886133849041,
242.0,511454709598754,
246.0,528879644642236,
250.0,569294905057822,
254.0,639604717719223,
258.0,747087028953719,
262.0,898931597781890,
266.0,1100299584425564,
270.0,1350855513990211,
274.0,1640522526236577,
278.0,1946354514725179,
282.0,2233133217164100,
286.0,2459474570150416,
290.0,2588530015998297,
294.0,2599196245053324,
298.0,2492587256761549,
302.0,2290706691931059,
306.0,2028410944308991,
310.0,1742898037740960,
314.0,1465192324833997,
318.0,1215963147490956,
322.0,1005470054840150,
326.0,835977436847636,
330.0,704870814036906,
334.0,607342193932472,
338.0,538230373976371,
342.0,493068480741846,
346.0,468576354335481,
350.0,462843560622625,
354.0,475386194580189,
358.0,507189733977748,
362.0,560793759017470,
366.0,640433016127325,
370.0,752215779908990,
374.0,904287487275090,
378.0,1106892118170458,
382.0,1372209592732998,
386.0,1713826767507721,
390.0,2145711905252636,
394.0,2680628292832999,
398.0,3328051689197743,
402.0,4091833309798024,
406.0,4968027366261513,
410.0,5943408073352646,
414.0,6995167695504793,
418.0,8092087766691083,
422.0,9197149254193328,
426.0,10271193293106396,
430.0,11276982042857854,
434.0,12182926856785530,
438.0,12965866455049866,
442.0,13612537441487360,
446.0,14119688034240324,
450.0,14493049487285278,
454.0,14745539220936592,
458.0,14895111795287836,
462.0,14962621850633020,
466.0,14969957867509534,
470.0,14938587336927618,
474.0,14888551338246028,
478.0,14837873645356322,
482.0,14802308262911168,
486.0,14795334312968052,
490.0,14828310177684078,
494.0,14910711741921518,
498.0,15050396278335628,
502.0,15253849993515238,
506.0,15526391455825708,
510.0,15872314397209930,
514.0,16294961922479738,
518.0,16796730586174008,
522.0,17379007841734360,
526.0,18042050681392856,
530.0,18784817332996656,
534.0,19604767872732432,
538.0,20497653496175576,
542.0,21457317651223924,
546.0,22475534753373620,
550.0,23541913134796824,
554.0,24643887581874480,
558.0,25766822802418472,
562.0,26894242248369828,
566.0,28008187139495756,
570.0,29089699011107872,
574.0,30119406808305400,
578.0,31078187947076888,
582.0,31947863417770324,
586.0,32711881294930772,
590.0,33355941874239056,
594.0,33868521385609720,
598.0,34241259434946076,
602.0,34469186972435776,
606.0,34550785177837424,
610.0,34487879505498316,
614.0,34285385636947328,
618.0,33950933957744792,
622.0,33494405606778780,
626.0,32927415869149492,
630.0,32262779930526868,
634.0,31513992393100368,
638.0,30694746315022152,
642.0,29818510791453432,
646.0,28898179101225956,
650.0,27945792893410844,
654.0,26972342276686316,
658.0,25987637276266776,
662.0,25000243026417684,
666.0,24017469206365708,
670.0,23045403439665008,
674.0,22088978442563108,
678.0,21152063389409648,
682.0,20237571043082832,
686.0,19347573482299240,
690.0,18483420596534640,
694.0,17645856802727704,
698.0,16835132595563190,
702.0,16051108535849842,
706.0,15293350097421922,
710.0,14561212436467658,
714.0,13853914636834996,
718.0,13170603344589564,
722.0,12510405962424008,
726.0,11872473755505836,
730.0,11256015349867878,
734.0,10660321201145964,
738.0,10084779691542198,
742.0,9528885585346464,
746.0,8992241643316513,
750.0,8474554264506962,
754.0,7975624087302512,
758.0,7495332534282382,
762.0,7033625321473216,
766.0,6590493964606610,
770.0,6165956298005526,
774.0,5760036971829579,
778.0,5372748810201502,
782.0,5004075798154523,
786.0,4653958324504602,
790.0,4322281148030028,
794.0,4008864384922151,
798.0,3713457645778935,
802.0,3435737290420133,
806.0,3175306626501214,
810.0,2931698760286778,
814.0,2704381719018266,
818.0,2492765406334768,
822.0,2296209924466396,
826.0,2114034797148450,
830.0,1945528651231479,
834.0,1789958957846998,
838.0,1646581490058092,
842.0,1514649217856462,
846.0,1393420428019569,
850.0,1282165921520509,
854.0,1180175201520215,
858.0,1086761618127127,
862.0,1001266480657473,
866.0,923062183510836,
870.0,851554418092574,
874.0,786183561085140,
878.0,726425339795468,
882.0,671790879434869,
886.0,621826236269938,
890.0,576111515852095,
894.0,534259668080161,
898.0,495915041676543,
902.0,460751770562558,
906.0,428472054265682,
910.0,398804384356185,
914.0,371501759364634,
918.0,346339921882588,
922.0,323115643746245,
926.0,301645078389684,
930.0,281762193632575,
934.0,263317293295254,
938.0,246175632036133,
942.0,230216124608818,
946.0,215330148240152,
950.0,201420434950369,
954.0,188400049284085,
958.0,176191446017513,
962.0,164725601878287,
966.0,153941215096710,
970.0,143783966641837,
974.0,134205837233705,
978.0,125164474617647,
982.0,116622606099172,
986.0,108547491932670,
990.0,100910415800748,
994.0,93686209284368,
998.0,86852807881607,
1002.0,80390836757038,
1006.0,74283224977471,
1010.0,68514847489788,
1014.0,63072194511431,
1018.0,57943068320230,
1022.0,53116307640807,
1026.0,48581539927669,
1030.0,44328961841315,
1034.0,40349148110371,
1038.0,36632888780000,
1042.0,33171054579697,
1046.0,29954489819215,
1050.0,26973931860279,
1054.0,24219955833773,
1058.0,21682942900032,
1062.0,19353070002475,
1066.0,17220318760817,
1070.0,15274500905277,
1074.0,13505297478254,
1078.0,11902308933491,
1082.0,10455113247578,
1086.0,9153329224137,
1090.0,7986682312445,
1094.0,6945070471095,
1098.0,6018627872781,
1102.0,5197784555229,
1106.0,4473320461528,
1110.0,3836412666126,
1114.0,3278674936484,
1118.0,2792189121890,
1122.0,2369528179131,
1126.0,2003770930360,
1130.0,1688508894998,
1134.0,1417845740444,
1138.0,1186390053793,
1142.0,989242248904,
1146.0,821976492078,
1150.0,680618558895,
1154.0,561620529185,
1158.0,461833192198,
1162.0,378476975612,
1166.0,309112136106,
1170.0,251608861408,
1174.0,204117839329,
1178.0,165041752839,
1182.0,133008065673,
1186.0,106843373268,
1190.0,85549511466,
1194.0,68281541862,
1198.0,54327668924,
1202.0,43091090364,
1206.0,34073738626,
1210.0,26861837263,
1214.0,21113170599,
1218.0,16545947590,
1222.0,12929129990,
1226.0,10074089917,
1230.0,7827461444,
1234.0,6065054133,
1238.0,4686702333,
1242.0,3611932047,
1246.0,2776336295,
1250.0,2128559802,
1254.0,1627803907,
1258.0,1241772589,
1262.0,944990050,
1266.0,717429321,
1270.0,543399637,
1274.0,410647872,
1278.0,309636063,
1282.0,232963007,
1286.0,174903136,
1290.0,131040385,
1294.0,97978627,
1298.0,73113540,
1302.0,54453541,
1306.0,40479748,
1310.0,30036840,
1314.0,22248297,
1318.0,16450783,
1322.0,12143523,
1326.0,8949362,
1330.0,6584904,
1334.0,4837683,
1338.0,3548759,
1342.0,2599482,
1346.0,1901466,
1350.0,1388997,
1354.0,1013316,
1358.0,738311,
1362.0,537282,
1366.0,390530,
1370.0,283540,
1374.0,205636,
1378.0,148980,
1382.0,107825,
1386.0,77963,
1390.0,56320,
1394.0,40648,
1398.0,29313,
1402.0,21121,
1406.0,15207,
