NTA Single Analysis Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
310.0,2935661299710485,
314.0,3218185452366194,
318.0,3510035316413343,
322.0,3800423336907392,
326.0,4077199440485540,
330.0,4328188371861424,
334.0,4542729516266981,
338.0,4713098962444663,
342.0,4835498282717765,
346.0,4910404266486634,
350.0,4942247459859991,
354.0,4938556872871609,
358.0,4908814023605648,
362.0,4863276988909693,
366.0,4811978653651146,
370.0,4764010258945656,
374.0,4727110151372448,
378.0,4707512968627027,
382.0,4709983549802071,
386.0,4737957123638477,
390.0,4793721963428476,
394.0,4878602264770596,
398.0,4993120187914171,
402.0,5137132900301597,
406.0,5309951645712980,
410.0,5510455359203770,
414.0,5737211818262087,
418.0,5988615788896868,
422.0,6263047386365986,
426.0,6559046476102889,
430.0,6875492068641272,
434.0,7211770828786135,
438.0,7567917024917221,
442.0,7944707706373061,
446.0,8343701005091840,
450.0,8767210996443422,
454.0,9218218114286654,
458.0,9700218538910392,
462.0,10217018677256930,
466.0,10772481920660584,
470.0,11370234949745412,
474.0,12013340923036126,
478.0,12703947908180444,
482.0,13442923598066080,
486.0,14229491930651398,
490.0,15060893337421224,
494.0,15932096992464526,
498.0,16835599088801546,
502.0,17761343958337416,
506.0,18696802911970088,
510.0,19627237608147652,
514.0,20536160120794724,
518.0,21405981577439884,
522.0,22218817668879984,
526.0,22957396128384952,
530.0,23605992683214752,
534.0,24151311908254876,
538.0,24583230469391696,
542.0,24895332990509108,
546.0,25085193466202100,
550.0,25154384059655760,
554.0,25108223430591012,
558.0,24955303564937660,
562.0,24706853569226932,
566.0,24376008902931408,
570.0,23977054835132260,
574.0,23524704986312944,
578.0,23033462209676852,
582.0,22517092736772864,
586.0,21988228194256688,
590.0,21458095874711496,
594.0,20936366761903496,
598.0,20431103705710348,
602.0,19948788606433268,
606.0,19494406884005232,
610.0,19071569066574216,
614.0,18682652222353360,
618.0,18328947473990280,
622.0,18010803440012296,
626.0,17727758783885444,
630.0,17478659916446086,
634.0,17261762212413082,
638.0,17074814871334522,
642.0,16915130832274124,
646.0,16779644016463416,
650.0,16664956703951456,
654.0,16567380120387970,
658.0,16482971376898812,
662.0,16407569810794358,
666.0,16336835545322424,
670.0,16266292738248902,
674.0,16191379530339158,
678.0,16107506141012524,
682.0,16010121896397376,
686.0,15894791227376084,
690.0,15757277862565804,
694.0,15593635595680246,
698.0,15400303171039548,
702.0,15174200058548526,
706.0,14912819240014708,
710.0,14614312665170280,
714.0,14277564815942994,
718.0,13902249889406598,
722.0,13488868501819568,
726.0,13038760533807842,
730.0,12554091755614806,
734.0,12037813139038058,
738.0,11493593197831612,
742.0,10925725199103728,
746.0,10339012539446650,
750.0,9738636864631486,
754.0,9130014524748678,
758.0,8518647613426784,
762.0,7909976087105296,
766.0,7309237281963342,
770.0,6721338563590043,
774.0,6150747914843618,
778.0,5601406075768276,
782.0,5076662499344734,
786.0,4579235989142452,
790.0,4111199545695491,
794.0,3673987760071674,
798.0,3268424125779801,
802.0,2894764938433473,
806.0,2552756033701422,
810.0,2241698470175324,
814.0,1960519366267312,
818.0,1707844405288376,
822.0,1482068978007282,
826.0,1281425482102148,
830.0,1104044890553594,
834.0,948011290309286,
838.0,811408641849651,
842.0,692359493227715,
846.0,589055782686041,
850.0,499782175266960,
854.0,422932601821085,
858.0,357020810185821,
862.0,300685808627895,
866.0,252693093626823,
870.0,211932521049664,
874.0,177413614565656,
878.0,148259019314669,
882.0,123696712154501,
886.0,103051480108790,
890.0,85736081804398,
894.0,71242416838437,
898.0,59132947711545,
902.0,49032549514225,
906.0,40620904290597,
910.0,33625509559986,
914.0,27815333012013,
918.0,22995116789636,
922.0,19000313792742,
926.0,15692623814528,
930.0,12956087864282,
934.0,10693693644137,
938.0,8824442877295,
942.0,7280831218897,
946.0,6006693146400,
950.0,4955366983272,
954.0,4088138634382,
958.0,3372926380429,
962.0,2783172953572,
966.0,2296914927107,
970.0,1896003083610,
974.0,1565450805944,
978.0,1292890623543,
982.0,1068121825900,
986.0,882734526314,
990.0,729797733314,
994.0,603600883669,
998.0,499439932515,
1002.0,413440507847,
1006.0,342411843755,
1010.0,283726233663,
1014.0,235219614721,
1018.0,195109628286,
1022.0,161928118467,
1026.0,134465547862,
1030.0,111725241904,
1034.0,92885733706,
1038.0,77269781258,
1042.0,64318877920,
1046.0,53572283689,
1050.0,44649775692,
1054.0,37237457729,
1058.0,31076085389,
1062.0,25951459624,
1066.0,21686520980,
1070.0,18134842115,
1074.0,15175270028,
1078.0,12707513686,
1082.0,10648509177,
1086.0,8929424383,
1090.0,7493189818,
1094.0,6292462446,
1098.0,5287945889,
1102.0,4447004077,
1106.0,3742516597,
1110.0,3151933166,
1114.0,2656492238,
1118.0,2240574935,
1122.0,1891170614,
1126.0,1597434544,
1130.0,1350321644,
1134.0,1142283029,
1138.0,967014463,
1142.0,819247737,
1146.0,694577525,
1150.0,589317631,
1154.0,500381553,
1158.0,425183195,
1162.0,361554285,
1166.0,307675647,
1170.0,262019954,
1174.0,223304041,
1178.0,190449132,
1182.0,162547663,
1186.0,138835583,
1190.0,118669219,
1194.0,101505932,
1198.0,86887940,
1202.0,74428785,
1206.0,63801989,
1210.0,54731554,
1214.0,46983994,
1218.0,40361650,
1222.0,34697075,
1226.0,29848318,
1230.0,25694955,
1234.0,22134758,
1238.0,19080881,
1242.0,16459496,
1246.0,14207799,
1250.0,12272324,
1254.0,10607527,
1258.0,9174581,
1262.0,7940365,
1266.0,6876608,
1270.0,5959157,
1274.0,5167369,
1278.0,4483585,
1282.0,3892689,
1286.0,3381735,
1290.0,2939625,
1294.0,2556842,
1298.0,2225217,
1302.0,1937735,
1306.0,1688367,
1310.0,1471928,
1314.0,1283957,
1318.0,1120612,
1322.0,978583,
1326.0,855018,
1330.0,747453,
1334.0,653763,
1338.0,572113,
1342.0,500916,
1346.0,438800,
1350.0,384577,
1354.0,337219,
1358.0,295835,
1362.0,259652,
1366.0,228000,
1370.0,200299,
1374.0,176042,
1378.0,154792,
1382.0,136165,
1386.0,119832,
1390.0,105502,
1394.0,92924,
1398.0,81879,
1402.0,72175,
1406.0,63646,
1410.0,56147,
1414.0,49550,
1418.0,43744,
1422.0,38633,
1426.0,34130,
1430.0,30164,
1434.0,26667,
1438.0,23583,
1442.0,20863,
1446.0,18463,
1450.0,16344,
1454.0,14472,
1458.0,12819,
1462.0,11358,
1466.0,10066,
1470.0,8924,
1474.0,7914,
1478.0,7020,
1482.0,6228,
1486.0,5528,
1490.0,4907,
1494.0,4357,
1498.0,3870,
1502.0,3438,
1506.0,3054,
1510.0,2715,
1514.0,2413,
1518.0,2146,
1522.0,1908,
1526.0,1697,
1530.0,1510,
1534.0,1344,
1538.0,1196,
1542.0,1065,
1546.0,948,
1550.0,844,
1554.0,752,
1558.0,670,
1562.0,597,
1566.0,532,
1570.0,474,
1574.0,422,
1578.0,377,
1582.0,336,
1586.0,299,
1590.0,267,
1594.0,238,
1598.0,213,
1602.0,190,
1606.0,169,
1610.0,151,
1614.0,135,
1618.0,120,
1622.0,107,
1626.0,96,
1630.0,86,
1634.0,76,
1638.0,68,
1642.0,61,
1646.0,54,
1650.0,49,
1654.0,43,
1658.0,39,
1662.0,35,
1666.0,31,
1670.0,28,
1674.0,25,
1678.0,22,
1682.0,20,
1686.0,18,
1690.0,16,
1694.0,14,
1698.0,13,
1702.0,11,
1706.0,10,
1710.0,9,
1714.0,8,
1718.0,7,
1722.0,6,
1726.0,6,
1730.0,5,
1734.0,5,
1738.0,4,
1742.0,4,
1746.0,3,
1750.0,3,
1754.0,3,
1758.0,2,
1762.0,2,
1766.0,2,
1770.0,2,
1774.0,2,
1778.0,1,
1782.0,1,
1786.0,1,
1790.0,0,
1794.0,0,
1798.0,0,
1802.0,0,
1806.0,0,
1810.0,0,
1814.0,0,
1818.0,0,
1822.0,0,
1826.0,0,
1830.0,0,
1834.0,0,
1838.0,0,
1842.0,0,
1846.0,0,
1850.0,0,
1854.0,0,
1858.0,0,
1862.0,0,
1866.0,0,
1870.0,0,
1874.0,0,
1878.0,0,
1882.0,0,
1886.0,0,
1890.0,0,
1894.0,0,
1898.0,0,
1902.0,0,
1906.0,0,
1910.0,0,
1914.0,0,
1918.0,0,
1922.0,0,
1926.0,0,
1930.0,0,
1934.0,0,
1938.0,0,
1942.0,0,
1946.0,0,
1950.0,0,
1954.0,0,
1958.0,0,
1962.0,0,
1966.0,0,
1970.0,0,
1974.0,0,
1978.0,0,
1982.0,0,
1986.0,0,
1990.0,0,
1994.0,0,
1998.0,0,
2002.0,0,
2006.0,0,
2010.0,0,
2014.0,0,
2018.0,0,
2022.0,0,
2026.0,0,
2030.0,0,
2034.0,0,
2038.0,0,
2042.0,0,
2046.0,0,
2050.0,0,
2054.0,0,
2058.0,0,
2062.0,0,
2066.0,0,
2070.0,0,
2074.0,0,
2078.0,0,
2082.0,0,
2086.0,0,
2090.0,0,
2094.0,0,
2098.0,0,
2102.0,0,
2106.0,0,
2110.0,0,
2114.0,0,
2118.0,0,
2122.0,0,
2126.0,0,
2130.0,0,
2134.0,0,
2138.0,0,
2142.0,0,
2146.0,0,
2150.0,0,
2154.0,0,
2158.0,0,
2162.0,0,
2166.0,0,
2170.0,0,
2174.0,0,
2178.0,0,
2182.0,0,
2186.0,0,
2190.0,0,
2194.0,0,
2198.0,0,
2202.0,0,
2206.0,0,
2210.0,0,
2214.0,0,
2218.0,0,
2222.0,0,
2226.0,0,
2230.0,0,
2234.0,0,
2238.0,0,
2242.0,0,
2246.0,0,
2250.0,0,
2254.0,0,
2258.0,0,
2262.0,0,
2266.0,0,
2270.0,0,
2274.0,0,
2278.0,0,
2282.0,0,
2286.0,0,
2290.0,0,
2294.0,0,
2298.0,0,
2302.0,0,
2306.0,0,
2310.0,0,
2314.0,0,
2318.0,0,
2322.0,0,
2326.0,0,
2330.0,0,
2334.0,0,
2338.0,0,
2342.0,0,
2346.0,0,
2350.0,0,
2354.0,0,
2358.0,0,
2362.0,0,
2366.0,0,
2370.0,0,
2374.0,0,
2378.0,0,
2382.0,0,
2386.0,0,
2390.0,0,
2394.0,0,
2398.0,0,
2402.0,0,
2406.0,0,
2410.0,0,
2414.0,0,
2418.0,0,
2422.0,0,
2426.0,0,
2430.0,0,
2434.0,0,
2438.0,0,
2442.0,0,
2446.0,0,
2450.0,0,
2454.0,0,
2458.0,0,
2462.0,0,
2466.0,0,
2470.0,0,
2474.0,0,
2478.0,0,
2482.0,0,
2486.0,0,
2490.0,0,
2494.0,0,
2498.0,0,
2502.0,0,
2506.0,0,
2510.0,0,
2514.0,0,
2518.0,0,
2522.0,0,
2526.0,0,
2530.0,0,
2534.0,0,
2538.0,0,
2542.0,0,
2546.0,0,
2550.0,0,
2554.0,0,
2558.0,0,
2562.0,0,
2566.0,0,
2570.0,0,
2574.0,0,
2578.0,0,
2582.0,0,
2586.0,0,
2590.0,0,
2594.0,0,
2598.0,0,
2602.0,0,
2606.0,0,
2610.0,0,
2614.0,0,
2618.0,0,
2622.0,0,
2626.0,0,
2630.0,0,
2634.0,0,
2638.0,0,
2642.0,0,
2646.0,0,
2650.0,0,
2654.0,0,
2658.0,0,
2662.0,0,
2666.0,0,
2670.0,0,
2674.0,0,
2678.0,0,
2682.0,0,
2686.0,0,
2690.0,0,
2694.0,0,
2698.0,0,
2702.0,0,
2706.0,0,
2710.0,0,
2714.0,0,
2718.0,0,
2722.0,0,
2726.0,0,
2730.0,0,
2734.0,0,
2738.0,0,
2742.0,0,
2746.0,0,
2750.0,0,
2754.0,0,
2758.0,0,
2762.0,0,
2766.0,0,
2770.0,0,
2774.0,0,
2778.0,0,
2782.0,0,
2786.0,0,
2790.0,0,
2794.0,0,
2798.0,0,
2802.0,0,
2806.0,0,
2810.0,0,
2814.0,0,
2818.0,0,
2822.0,0,
2826.0,0,
2830.0,0,
2834.0,0,
2838.0,0,
2842.0,0,
2846.0,0,
2850.0,0,
2854.0,0,
2858.0,0,
2862.0,0,
2866.0,0,
2870.0,0,
2874.0,0,
2878.0,0,
2882.0,0,
2886.0,0,
2890.0,0,
2894.0,0,
2898.0,0,
2902.0,0,
2906.0,0,
2910.0,0,
2914.0,0,
2918.0,0,
2922.0,0,
2926.0,0,
2930.0,0,
2934.0,0,
2938.0,0,
2942.0,0,
2946.0,0,
2950.0,0,
2954.0,0,
2958.0,0,
2962.0,0,
2966.0,0,
2970.0,0,
2974.0,0,
2978.0,0,
2982.0,0,
2986.0,0,
2990.0,0,
2994.0,0,
2998.0,0,
3002.0,0,
3006.0,0,
3010.0,0,
3014.0,0,
3018.0,0,
3022.0,0,
3026.0,0,
3030.0,0,
3034.0,0,
3038.0,0,
3042.0,0,
3046.0,0,
3050.0,0,
3054.0,0,
3058.0,0,
3062.0,0,
3066.0,0,
3070.0,0,
3074.0,0,
3078.0,0,
3082.0,0,
3086.0,0,
3090.0,0,
3094.0,0,
3098.0,0,
3102.0,0,
3106.0,0,
3110.0,0,
3114.0,0,
3118.0,0,
3122.0,0,
3126.0,0,
3130.0,0,
3134.0,0,
3138.0,0,
3142.0,0,
3146.0,0,
3150.0,0,
3154.0,0,
3158.0,0,
3162.0,0,
3166.0,0,
3170.0,0,
3174.0,0,
3178.0,0,
3182.0,0,
3186.0,0,
3190.0,0,
3194.0,0,
3198.0,0,
3202.0,0,
3206.0,0,
3210.0,0,
3214.0,0,
3218.0,0,
3222.0,0,
3226.0,0,
3230.0,0,
3234.0,0,
3238.0,0,
3242.0,0,
3246.0,0,
3250.0,0,
3254.0,0,
3258.0,0,
3262.0,0,
3266.0,0,
3270.0,0,
3274.0,0,
3278.0,0,
3282.0,0,
3286.0,0,
3290.0,0,
3294.0,0,
3298.0,0,
3302.0,0,
3306.0,0,
3310.0,0,
3314.0,0,
3318.0,0,
3322.0,0,
3326.0,0,
3330.0,0,
3334.0,0,
3338.0,0,
3342.0,0,
3346.0,0,
3350.0,0,
3354.0,0,
3358.0,0,
3362.0,0,
3366.0,0,
3370.0,0,
3374.0,0,
3378.0,0,
3382.0,0,
3386.0,0,
3390.0,0,
3394.0,0,
3398.0,0,
3402.0,0,
3406.0,0,
3410.0,0,
3414.0,0,
3418.0,0,
3422.0,0,
3426.0,0,
3430.0,0,
3434.0,0,
3438.0,0,
3442.0,0,
3446.0,0,
3450.0,0,
3454.0,0,
3458.0,0,
3462.0,0,
3466.0,0,
3470.0,0,
3474.0,0,
3478.0,0,
3482.0,0,
3486.0,0,
3490.0,0,
3494.0,0,
3498.0,0,
3502.0,0,
3506.0,0,
3510.0,0,
3514.0,0,
3518.0,0,
3522.0,0,
3526.0,0,
3530.0,0,
3534.0,0,
3538.0,0,
3542.0,0,
3546.0,0,
3550.0,0,
3554.0,0,
3558.0,0,
3562.0,0,
3566.0,0,
3570.0,0,
3574.0,0,
3578.0,0,
3582.0,0,
3586.0,0,
3590.0,0,
3594.0,0,
3598.0,0,
3602.0,0,
3606.0,0,
3610.0,0,
3614.0,0,
3618.0,0,
3622.0,0,
3626.0,0,
3630.0,0,
3634.0,0,
3638.0,0,
3642.0,0,
3646.0,0,
3650.0,0,
3654.0,0,
3658.0,0,
3662.0,0,
3666.0,0,
3670.0,0,
3674.0,0,
3678.0,0,
3682.0,0,
3686.0,0,
3690.0,0,
3694.0,0,
3698.0,0,
3702.0,0,
3706.0,0,
3710.0,0,
3714.0,0,
3718.0,0,
3722.0,0,
3726.0,0,
3730.0,0,
3734.0,0,
3738.0,0,
3742.0,0,
3746.0,0,
3750.0,0,
3754.0,0,
3758.0,0,
3762.0,0,
3766.0,0,
3770.0,0,
3774.0,0,
3778.0,0,
3782.0,0,
3786.0,0,
3790.0,0,
3794.0,0,
3798.0,0,
3802.0,0,
3806.0,0,
3810.0,0,
3814.0,0,
3818.0,0,
3822.0,0,
3826.0,0,
3830.0,0,
3834.0,0,
3838.0,0,
3842.0,0,
3846.0,0,
3850.0,0,
3854.0,0,
3858.0,0,
3862.0,0,
3866.0,0,
3870.0,0,
3874.0,0,
3878.0,0,
3882.0,0,
3886.0,0,
3890.0,0,
3894.0,0,
3898.0,0,
3902.0,0,
3906.0,0,
3910.0,0,
3914.0,0,
3918.0,0,
3922.0,0,
3926.0,0,
3930.0,0,
3934.0,0,
3938.0,0,
3942.0,0,
3946.0,0,
3950.0,0,
3954.0,0,
3958.0,0,
3962.0,0,
3966.0,0,
3970.0,0,
3974.0,0,
3978.0,0,
3982.0,0,
3986.0,0,
3990.0,0,
3994.0,0,
3998.0,0,

Percentile,Diffusion Coefficient (E4 nm²/s),
0,52.0,
1,256.0,
2,297.2,
3,320.1,
4,335.7,
5,349.3,
6,362.6,
7,376.3,
8,390.1,
9,403.3,
10,415.2,
11,425.8,
12,435.3,
13,443.8,
14,451.4,
15,458.4,
16,464.9,
17,470.8,
18,476.3,
19,481.4,
20,486.1,
21,490.6,
22,494.7,
23,498.7,
24,502.4,
25,506.0,
26,509.5,
27,512.8,
28,515.9,
29,519.0,
30,522.0,
31,524.9,
32,527.7,
33,530.5,
34,533.3,
35,536.0,
36,538.6,
37,541.3,
38,543.9,
39,546.5,
40,549.1,
41,551.7,
42,554.3,
43,556.9,
44,559.6,
45,562.2,
46,564.9,
47,567.6,
48,570.3,
49,573.0,
50,575.8,
51,578.6,
52,581.5,
53,584.4,
54,587.4,
55,590.4,
56,593.5,
57,596.7,
58,599.9,
59,603.1,
60,606.5,
61,609.9,
62,613.3,
63,616.9,
64,620.4,
65,624.1,
66,627.8,
67,631.5,
68,635.3,
69,639.1,
70,643.0,
71,646.9,
72,650.8,
73,654.7,
74,658.7,
75,662.7,
76,666.7,
77,670.7,
78,674.7,
79,678.8,
80,682.9,
81,687.0,
82,691.1,
83,695.3,
84,699.5,
85,703.8,
86,708.2,
87,712.7,
88,717.3,
89,722.1,
90,727.1,
91,732.2,
92,737.8,
93,743.6,
94,750.1,
95,757.2,
96,765.3,
97,775.1,
98,787.7,
99,807.3,
100,1788.0,
,,
Weighting,Volume,
Filename,1000x_H_4_2_real 2024-09-25 14-15-25,
Mean,599.8,
Mode,557.1,
SD,112.1,
D10,460.9,
D50,600.2,
D90,741.2,
Valid Tracks,4993.0,
Graph Data,
Bin centre (E4 nm²/s),Volume conc. (nm³ / ml),
2.0,0,
6.0,0,
10.0,0,
14.0,0,
18.0,0,
22.0,0,
26.0,0,
30.0,0,
34.0,0,
38.0,0,
42.0,0,
46.0,0,
50.0,0,
54.0,214,
58.0,6695814,
62.0,4169144085,
66.0,122539572833,
70.0,352094269669,
74.0,201782974450,
78.0,55338020602,
82.0,22214221411,
86.0,34159462369,
90.0,212923630809,
94.0,2275698720074,
98.0,16959964336580,
102.0,63048246336804,
106.0,139601219359138,
110.0,263455686461004,
114.0,540217784368817,
118.0,1223829569038284,
122.0,2681513456229568,
126.0,4900578496026868,
130.0,6873791280234857,
134.0,7347560716589622,
138.0,6286087108142423,
142.0,4675075091569516,
146.0,3331541587052887,
150.0,2496127121345448,
154.0,2103615524741665,
158.0,2046635345063329,
162.0,2257098217776808,
166.0,2685631906355559,
170.0,3253978248313684,
174.0,3838835930679358,
178.0,4324668636314419,
182.0,4684430568458610,
186.0,5003358064757735,
190.0,5436463755950003,
194.0,6163016062974480,
198.0,7374393127505108,
202.0,9276714634598908,
206.0,12071102846419814,
210.0,15887885455287850,
214.0,20687345209679312,
218.0,26187391621375120,
222.0,31893383800216988,
226.0,37246110403259360,
230.0,41810142326032216,
234.0,45393103212679176,
238.0,48047122742315632,
242.0,49986212630344744,
246.0,51485426379478384,
250.0,52807518589980664,
254.0,54168859630456808,
258.0,55735478509998792,
262.0,57635150605528696,
266.0,59974655758537216,
270.0,62856028855346160,
274.0,66389050121058368,
278.0,70699066538380712,
282.0,75929957753882800,
286.0,82242118100517584,
290.0,89805054048092816,
294.0,98783892793308016,
298.0,109319104742849648,
302.0,121499429053869888,
306.0,135329631074290048,
310.0,150697280051804864,
314.0,167345643523042112,
318.0,184861859997769408,
322.0,202689244635060928,
326.0,220168769786219168,
330.0,236607630995091168,
334.0,251364366566772992,
338.0,263933541896901120,
342.0,274011569354006720,
346.0,281529844611900352,
350.0,286650352671879520,
354.0,289728669875134400,
358.0,291256298733935168,
362.0,291796619334581632,
366.0,291926704988169472,
370.0,292192629215333568,
374.0,293080829385091776,
378.0,295004146033960320,
382.0,298298958154131136,
386.0,303229255912862528,
390.0,309994020301708096,
394.0,318735347965012352,
398.0,329545932402335232,
402.0,342475526686773120,
406.0,357536744144673984,
410.0,374710964425856384,
414.0,393955211520663296,
418.0,415210694696849600,
422.0,438413317045619008,
426.0,463505950977937472,
430.0,490451767563077376,
434.0,519247499672601792,
438.0,549935303810651456,
442.0,582611898467357824,
446.0,617433874376796288,
450.0,654618421067775488,
454.0,694439097942927872,
458.0,737216608957189760,
462.0,783304765256364672,
466.0,833071935197751680,
470.0,886878326080142208,
474.0,945049485945508480,
478.0,1007846534048981888,
482.0,1075433887845286528,
486.0,1147845682405879552,
490.0,1224952658110259456,
494.0,1306431953382091264,
498.0,1391742858007594496,
502.0,1480111996528118016,
506.0,1570531444605487360,
510.0,1661772784156500992,
514.0,1752418996974483200,
518.0,1840914415659829760,
522.0,1925630864636265216,
526.0,2004945928545619200,
530.0,2077327356122898176,
534.0,2141416322531932160,
538.0,2196101921932324864,
542.0,2240579969145819904,
546.0,2274390874268990464,
550.0,2297433744115226112,
554.0,2309956555614373376,
558.0,2312524797017556480,
562.0,2305972999794513408,
566.0,2291344836875552512,
570.0,2269827857725853952,
574.0,2242688542028500736,
578.0,2211212372128977664,
582.0,2176652297888043264,
586.0,2140187544240984320,
590.0,2102893395721726464,
594.0,2065721520507811328,
598.0,2029489634767227904,
602.0,1994878860643326976,
606.0,1962436959656526592,
610.0,1932585665412854016,
614.0,1905630526680042752,
618.0,1881771940663001856,
622.0,1861116355467937024,
626.0,1843686913524086272,
630.0,1829433071254690304,
634.0,1818238953040844544,
638.0,1809930376361459200,
642.0,1804280622109240064,
646.0,1801015124433740032,
650.0,1799815324026757376,
654.0,1800321973082159360,
658.0,1802138203874270208,
662.0,1804832679187379456,
666.0,1807943133682348288,
670.0,1810980591525044224,
674.0,1813434507397985792,
678.0,1814779025220744192,
682.0,1814480481591702784,
686.0,1812006199920873472,
690.0,1806834528240878848,
694.0,1798465972035121664,
698.0,1786435167840587776,
702.0,1770323340163995136,
706.0,1749770790828392448,
710.0,1724488894490093056,
714.0,1694271024825235456,
718.0,1659001820135853824,
722.0,1618664220218348544,
726.0,1573343771079479808,
730.0,1523229799681263104,
734.0,1468613202962642944,
738.0,1409880765600677888,
742.0,1347506107889459968,
746.0,1282037554891384576,
750.0,1214083395790725376,
754.0,1144295153768500864,
758.0,1073349599291774848,
762.0,1001930304366670848,
766.0,930709547236665600,
770.0,860331336139525504,
774.0,791396231709878912,
778.0,724448519132696960,
782.0,659966124914815360,
786.0,598353502581280512,
790.0,539937540334674496,
794.0,484966384329460928,
798.0,433610934020120256,
802.0,385968658457796416,
806.0,342069308515990464,
810.0,301882060650276928,
814.0,265323620901509600,
818.0,232266839119219200,
822.0,202549426994328544,
826.0,175982432875361568,
830.0,152358194896395968,
834.0,131457565589554336,
838.0,113056270764384672,
842.0,96930329051880128,
846.0,82860513431169728,
850.0,70635880771063736,
854.0,60056429458594104,
858.0,50934968919843736,
862.0,43098299236664896,
866.0,36387805482262456,
870.0,30659571378517988,
874.0,25784111983541992,
878.0,21645816819941656,
882.0,18142184449326884,
886.0,15182918069361754,
890.0,12688940107050964,
894.0,10591372636647680,
898.0,8830520191590791,
902.0,7354882427133696,
906.0,6120216246450005,
910.0,5088660446744535,
914.0,4227930617826044,
918.0,3510587829884445,
922.0,2913381448220466,
926.0,2416664067437284,
930.0,2003874923008884,
934.0,1661087079389287,
938.0,1376613088858067,
942.0,1140663557627150,
946.0,945053055033522,
950.0,782947983356991,
954.0,648651329988670,
958.0,537419603281668,
962.0,445307672571492,
966.0,369037664955155,
970.0,305888497489094,
974.0,253603030562937,
978.0,210310208096303,
982.0,174459898230323,
986.0,144768462315447,
990.0,120173360085625,
994.0,99795346099947,
998.0,82907028797408,
1002.0,68906751307885,
1006.0,57296915188256,
1010.0,47666007255312,
1014.0,39673708349629,
1018.0,33038563723111,
1022.0,27527780139361,
1026.0,22948786835153,
1030.0,19142258112938,
1034.0,15976346197460,
1038.0,13341915563903,
1042.0,11148605506166,
1046.0,9321577361848,
1050.0,7798827487609,
1054.0,6528967588404,
1058.0,5469391028429,
1062.0,4584757866917,
1066.0,3845743053805,
1070.0,3228001896550,
1074.0,2711314911600,
1078.0,2278880787766,
1082.0,1916731651932,
1086.0,1613249338470,
1090.0,1358765086979,
1094.0,1145228165262,
1098.0,965931449062,
1102.0,815284080776,
1106.0,688623053796,
1110.0,582056991307,
1114.0,492336561414,
1118.0,416746937974,
1122.0,353018514632,
1126.0,299252737980,
1130.0,253860469135,
1134.0,215510731380,
1138.0,183088071756,
1142.0,155657070096,
1146.0,132432781501,
1150.0,112756106827,
1154.0,96073258164,
1158.0,81918628815,
1162.0,69900495179,
1166.0,59689075488,
1170.0,51006551067,
1174.0,43618722669,
1178.0,37328029820,
1182.0,31967706980,
1186.0,27396888443,
1190.0,23496505438,
1194.0,20165845098,
1198.0,17319662755,
1202.0,14885757059,
1206.0,12802932470,
1210.0,11019286164,
1214.0,9490766781,
1218.0,8179961108,
1222.0,7055071998,
1226.0,6089056823,
1230.0,5258900787,
1234.0,4545003589,
1238.0,3930661421,
1242.0,3401629193,
1246.0,2945750328,
1250.0,2552643483,
1254.0,2213437282,
1258.0,1920545535,
1262.0,1667476668,
1266.0,1448672021,
1270.0,1259368576,
1274.0,1095482326,
1278.0,953509139,
1282.0,830440416,
1286.0,723691303,
1290.0,631039537,
1294.0,550573331,
1298.0,480646916,
1302.0,419842607,
1306.0,366938395,
1310.0,320880269,
1314.0,280758530,
1318.0,245787535,
1322.0,215288352,
1326.0,188673896,
1330.0,165436183,
1334.0,145135408,
1338.0,127390551,
1342.0,111871324,
1346.0,98291243,
1350.0,86401665,
1354.0,75986664,
1358.0,66858614,
1362.0,58854387,
1366.0,51832069,
1370.0,45668129,
1374.0,40254983,
1378.0,35498875,
1382.0,31318058,
1386.0,27641215,
1390.0,24406098,
1394.0,21558337,
1398.0,19050428,
1402.0,16840834,
1406.0,14893224,
1410.0,13175801,
1414.0,11660722,
1418.0,10323592,
1422.0,9143032,
1426.0,8100291,
1430.0,7178917,
1434.0,6364471,
1438.0,5644270,
1442.0,5007172,
1446.0,4443380,
1450.0,3944282,
1454.0,3502298,
1458.0,3110757,
1462.0,2763785,
1466.0,2456206,
1470.0,2183459,
1474.0,1941523,
1478.0,1726849,
1482.0,1536308,
1486.0,1367135,
1490.0,1216890,
1494.0,1083418,
1498.0,964811,
1502.0,859386,
1506.0,765652,
1510.0,682290,
1514.0,608135,
1518.0,542151,
1522.0,483425,
1526.0,431146,
1530.0,384594,
1534.0,343134,
1538.0,306199,
1542.0,273288,
1546.0,243957,
1550.0,217811,
1554.0,194499,
1558.0,173711,
1562.0,155168,
1566.0,138626,
1570.0,123865,
1574.0,110693,
1578.0,98935,
1582.0,88438,
1586.0,79065,
1590.0,70695,
1594.0,63218,
1598.0,56539,
1602.0,50572,
1606.0,45240,
1610.0,40474,
1614.0,36215,
1618.0,32407,
1622.0,29002,
1626.0,25958,
1630.0,23235,
1634.0,20800,
1638.0,18622,
1642.0,16673,
1646.0,14930,
1650.0,13370,
1654.0,11974,
1658.0,10724,
1662.0,9606,
1666.0,8605,
1670.0,7708,
1674.0,6906,
1678.0,6187,
1682.0,5544,
1686.0,4968,
1690.0,4452,
1694.0,3990,
1698.0,3575,
